timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1574909931,717093,64.0,64.0,64.0,0.42,0.40,0.58,0.63,0.91,0.91,0.54,715881,59.0,59.0,59.0,151.05,100.79,443.81,491.52,796.39,796.39,0.54257
1574909932,717148,55.0,55.0,55.0,0.53,0.38,0.69,1.06,6.56,6.56,0.54,715934,53.0,53.0,53.0,198.87,97.32,682.62,963.64,1520.44,1520.44,0.54261
1574909933,717223,75.0,75.0,75.0,0.64,0.45,1.34,1.98,7.00,7.00,0.54,715990,56.0,56.0,56.0,171.76,99.09,486.54,564.13,813.69,813.69,0.54248
1574909934,717285,62.0,62.0,62.0,0.53,0.44,0.79,1.06,3.51,3.51,0.54,716056,66.0,66.0,66.0,145.84,72.81,465.31,575.67,939.52,939.52,0.54207
1574909935,717374,89.0,89.0,89.0,0.54,0.41,1.10,2.65,5.93,5.93,0.54,716136,80.0,80.0,80.0,134.31,71.83,476.84,600.31,705.69,705.69,0.54196
1574909936,717434,60.0,60.0,60.0,0.47,0.43,0.68,0.72,1.03,1.03,0.54,716193,57.0,57.0,57.0,189.48,144.44,498.34,615.51,798.49,798.49,0.54184
1574909937,717496,62.0,62.0,62.0,0.81,0.49,1.57,2.33,13.57,13.57,0.54,716245,52.0,52.0,52.0,182.82,109.64,644.87,706.74,725.09,725.09,0.54176
1574909938,717612,116.0,116.0,116.0,0.46,0.42,0.70,0.84,1.11,1.11,0.54,716339,94.0,94.0,94.0,108.33,73.27,319.03,478.94,570.95,570.95,0.54167
1574909939,717629,17.0,17.0,17.0,0.46,0.43,0.63,0.65,0.65,0.65,0.54,716393,54.0,54.0,54.0,167.43,69.27,633.86,680.53,703.07,703.07,0.54162
1574909940,717678,49.0,49.0,49.0,5.88,0.48,3.58,238.68,238.68,238.68,0.54,716457,64.0,64.0,64.0,159.18,55.97,583.53,717.23,1022.36,1022.36,0.54260
1574909941,717705,27.0,27.0,27.0,0.52,0.43,0.78,2.07,2.07,2.07,0.54,716513,56.0,56.0,56.0,120.23,17.73,477.10,834.14,857.74,857.74,0.54249
1574909942,717749,44.0,44.0,44.0,5.48,0.50,10.42,190.32,190.32,190.32,0.54,716561,48.0,48.0,48.0,236.55,85.52,1047.53,1334.84,1334.84,1334.84,0.54254
1574909943,717861,112.0,112.0,112.0,0.49,0.43,0.72,1.21,2.80,2.80,0.54,716642,81.0,81.0,81.0,155.15,71.43,572.00,956.30,1074.79,1074.79,0.54304
1574909944,717910,49.0,49.0,49.0,0.48,0.41,0.86,1.21,1.21,1.21,0.54,716704,62.0,62.0,62.0,138.63,64.95,473.17,540.54,667.42,667.42,0.54298
1574909945,717943,33.0,33.0,33.0,0.55,0.46,0.70,3.09,3.09,3.09,0.54,716769,65.0,65.0,65.0,141.40,68.42,505.41,630.72,716.18,716.18,0.54291
1574909946,717987,44.0,44.0,44.0,0.60,0.49,1.42,1.83,1.83,1.83,0.54,716810,41.0,41.0,41.0,266.77,183.63,804.78,896.01,896.01,896.01,0.54275
1574909947,718035,48.0,48.0,48.0,0.45,0.43,0.67,0.76,0.76,0.76,0.54,716883,73.0,73.0,73.0,133.76,66.36,446.69,563.61,628.10,628.10,0.54269
1574909948,718114,79.0,79.0,79.0,1.92,0.46,1.64,4.56,102.76,102.76,0.54,716950,67.0,67.0,67.0,161.20,77.79,565.18,714.08,751.30,751.30,0.54258
1574909949,718136,22.0,22.0,22.0,0.51,0.44,0.95,1.25,1.25,1.25,0.54,716991,41.0,41.0,41.0,206.33,189.01,619.71,819.46,819.46,819.46,0.54251
1574909950,718168,32.0,32.0,32.0,2.28,0.41,1.13,55.12,55.12,55.12,0.54,717051,60.0,60.0,60.0,178.15,98.17,562.56,591.40,653.79,653.79,0.54246
1574909951,718192,24.0,24.0,24.0,31.03,0.67,195.82,453.51,453.51,453.51,0.54,717105,54.0,54.0,54.0,162.58,45.06,596.64,842.53,1098.91,1098.91,0.54261
1574909952,718203,11.0,11.0,11.0,42.62,0.56,88.74,369.36,369.36,369.36,0.54,717144,39.0,39.0,39.0,234.39,88.08,799.54,967.31,967.31,967.31,0.54232
1574909953,718245,42.0,42.0,42.0,0.69,0.46,1.59,4.30,4.30,4.30,0.54,717188,44.0,44.0,44.0,183.32,93.91,565.18,611.84,611.84,611.84,0.54227
1574909954,718281,36.0,36.0,36.0,18.97,0.50,185.86,268.70,268.70,268.70,0.54,717245,57.0,57.0,57.0,217.49,68.09,959.97,1408.24,1620.05,1620.05,0.54230
1574909955,718372,91.0,91.0,91.0,4.40,0.46,1.80,88.67,258.74,258.74,0.54,717311,66.0,66.0,66.0,133.77,57.25,424.94,1116.73,1156.58,1156.58,0.54250
1574909956,718400,28.0,28.0,28.0,0.54,0.42,1.18,2.05,2.05,2.05,0.54,717370,59.0,59.0,59.0,141.91,36.01,593.49,645.92,1272.97,1272.97,0.54256
1574909957,718451,51.0,51.0,51.0,3.12,0.49,1.91,2.61,127.34,127.34,0.54,717419,49.0,49.0,49.0,247.97,134.48,901.25,1499.46,1499.46,1499.46,0.54260
1574909958,718505,54.0,54.0,54.0,24.80,0.60,3.28,531.63,761.27,761.27,0.54,717433,14.0,14.0,14.0,500.75,249.95,977.80,1271.92,1271.92,1271.92,0.54264
1574909959,718523,18.0,18.0,18.0,0.53,0.45,0.88,1.10,1.10,1.10,0.54,717482,49.0,49.0,49.0,196.70,116.79,836.76,1698.69,1698.69,1698.69,0.54266
1574909960,718582,59.0,59.0,59.0,17.98,0.50,98.24,251.79,456.39,456.39,0.54,717531,49.0,49.0,49.0,217.46,68.88,1076.89,1502.61,1502.61,1502.61,0.54270
1574909961,718634,52.0,52.0,52.0,28.85,0.56,30.65,378.01,704.64,704.64,0.54,717566,35.0,35.0,35.0,242.82,212.99,563.61,879.23,879.23,879.23,0.54257
1574909962,718687,53.0,53.0,53.0,1.98,0.43,2.04,10.15,65.37,65.37,0.54,717609,43.0,43.0,43.0,213.14,57.61,1085.28,1354.76,1354.76,1354.76,0.54262
1574909963,718784,97.0,97.0,97.0,2.14,0.44,2.16,72.42,76.48,76.48,0.54,717672,63.0,63.0,63.0,164.15,80.35,535.56,1148.19,1213.20,1213.20,0.54276
1574909964,718850,66.0,66.0,66.0,0.56,0.44,0.68,2.52,4.16,4.16,0.54,717724,52.0,52.0,52.0,147.09,73.14,364.12,870.84,1257.24,1257.24,0.54285
1574909965,718970,120.0,120.0,120.0,0.50,0.41,0.69,3.79,4.73,4.73,0.54,717794,70.0,70.0,70.0,191.04,35.75,886.57,1156.58,1245.71,1245.71,0.54300
1574909966,719027,57.0,57.0,57.0,0.47,0.41,0.60,0.95,1.76,1.76,0.54,717844,50.0,50.0,50.0,167.45,57.25,709.89,1156.58,1156.58,1156.58,0.54313
1574909967,719044,17.0,17.0,17.0,0.46,0.41,0.59,0.79,0.79,0.79,0.53,717877,33.0,33.0,33.0,329.27,123.14,926.42,999.29,999.29,999.29,0.53033
1574909968,719082,38.0,38.0,38.0,0.48,0.41,0.83,1.12,1.12,1.12,0.53,717918,41.0,41.0,41.0,204.79,103.02,626.00,935.85,935.85,935.85,0.53010
1574909969,719151,69.0,69.0,69.0,0.51,0.42,0.70,1.68,3.71,3.71,0.53,717960,42.0,42.0,42.0,263.87,89.72,1156.58,1244.66,1244.66,1244.66,0.53019
1574909970,719272,121.0,121.0,121.0,2.00,0.41,0.95,6.34,170.79,170.79,0.53,718002,42.0,42.0,42.0,208.43,129.17,546.83,992.48,992.48,992.48,0.52627
1574909971,719322,50.0,50.0,50.0,0.99,0.46,2.56,10.36,10.36,10.36,0.53,718044,42.0,42.0,42.0,258.13,163.18,674.76,1044.91,1044.91,1044.91,0.52664
1574909972,719468,146.0,146.0,146.0,6.38,0.45,3.90,313.00,325.32,325.32,0.53,718113,69.0,69.0,69.0,128.42,22.45,610.80,857.21,1060.11,1060.11,0.52730
1574909973,719515,47.0,47.0,47.0,0.51,0.41,1.12,3.10,3.10,3.10,0.53,718151,38.0,38.0,38.0,284.92,161.48,881.33,1039.14,1039.14,1039.14,0.52769
1574909974,719561,46.0,46.0,46.0,0.67,0.46,0.78,7.22,7.22,7.22,0.53,718200,49.0,49.0,49.0,183.28,112.07,673.71,876.61,876.61,876.61,0.52755
1574909975,719567,6.0,6.0,6.0,8.37,0.52,47.61,47.61,47.61,47.61,0.53,718246,46.0,46.0,46.0,234.11,162.66,609.22,781.19,781.19,781.19,0.52751
1574909976,719642,75.0,75.0,75.0,0.42,0.41,0.56,0.75,0.83,0.83,0.53,718302,56.0,56.0,56.0,160.25,69.14,520.62,659.03,940.05,940.05,0.52711
1574909977,719653,11.0,11.0,11.0,0.47,0.46,0.52,0.69,0.69,0.69,0.53,718337,35.0,35.0,35.0,303.89,118.82,1027.60,1387.27,1387.27,1387.27,0.52713
1574909978,719763,110.0,110.0,110.0,0.46,0.43,0.70,0.92,1.06,1.06,0.53,718386,49.0,49.0,49.0,165.30,46.60,670.56,1313.87,1313.87,1313.87,0.52723
1574909979,719784,21.0,21.0,21.0,5.51,0.60,1.52,102.56,102.56,102.56,0.53,718422,36.0,36.0,36.0,334.50,152.70,1380.97,1569.72,1569.72,1569.72,0.52724
1574909980,719825,41.0,41.0,41.0,0.52,0.40,0.78,3.79,3.79,3.79,0.53,718475,53.0,53.0,53.0,197.19,88.34,596.64,758.64,1073.74,1073.74,0.52748
1574909981,719842,17.0,17.0,17.0,25.10,0.55,2.46,416.02,416.02,416.02,0.53,718488,13.0,13.0,13.0,467.68,381.42,1090.52,1105.20,1105.20,1105.20,0.52753
1574909982,719905,63.0,63.0,63.0,0.54,0.45,0.81,1.16,2.20,2.20,0.53,718541,53.0,53.0,53.0,209.61,69.01,910.69,1088.42,1433.40,1433.40,0.52758
1574909983,719971,66.0,66.0,66.0,0.48,0.41,0.82,0.98,2.08,2.08,0.53,718590,49.0,49.0,49.0,189.48,49.22,911.21,1564.48,1564.48,1564.48,0.52762
1574909984,720013,42.0,42.0,42.0,0.48,0.43,0.78,1.08,1.08,1.08,0.53,718625,35.0,35.0,35.0,229.74,124.26,1106.25,1346.37,1346.37,1346.37,0.52766
1574909985,720078,65.0,65.0,65.0,35.76,0.71,377.75,663.75,684.20,684.20,0.53,718676,51.0,51.0,51.0,222.11,79.76,880.28,1060.63,1437.60,1437.60,0.52770
1574909986,720102,24.0,24.0,24.0,0.73,0.47,0.93,5.77,5.77,5.77,0.53,718705,29.0,29.0,29.0,305.36,174.19,1207.96,1229.98,1229.98,1229.98,0.52775
1574909987,720120,18.0,18.0,18.0,0.40,0.38,0.49,0.53,0.53,0.53,0.53,718719,14.0,14.0,14.0,538.38,234.62,1342.18,1581.25,1581.25,1581.25,0.52776
1574909988,720151,31.0,31.0,31.0,28.76,0.63,5.46,856.16,856.16,856.16,0.53,718749,30.0,30.0,30.0,315.05,58.23,1384.12,2038.43,2038.43,2038.43,0.52777
1574909989,720176,25.0,25.0,25.0,0.48,0.44,0.76,1.36,1.36,1.36,0.53,718778,29.0,29.0,29.0,374.47,235.41,1123.02,1259.34,1259.34,1259.34,0.52781
1574909990,720225,49.0,49.0,49.0,0.44,0.41,0.54,1.93,1.93,1.93,0.53,718824,46.0,46.0,46.0,246.84,113.31,1499.46,1617.95,1617.95,1617.95,0.52783
1574909991,720243,18.0,18.0,18.0,0.45,0.44,0.60,0.61,0.61,0.61,0.53,718870,46.0,46.0,46.0,265.51,77.33,1007.16,1430.26,1430.26,1430.26,0.52786
1574909992,720283,40.0,40.0,40.0,3.28,0.47,0.89,109.51,109.51,109.51,0.53,718909,39.0,39.0,39.0,262.60,88.80,829.42,1057.49,1057.49,1057.49,0.52811
1574909993,720359,76.0,76.0,76.0,0.54,0.41,0.85,1.62,4.76,4.76,0.53,718954,45.0,45.0,45.0,202.44,125.30,651.69,776.47,776.47,776.47,0.52801
1574909994,720409,50.0,50.0,50.0,0.45,0.42,0.64,0.67,0.67,0.67,0.53,718994,40.0,40.0,40.0,111.54,73.73,373.03,479.20,479.20,479.20,0.52798
1574909995,720473,64.0,64.0,64.0,0.67,0.44,0.72,1.01,13.54,13.54,0.53,719037,43.0,43.0,43.0,339.09,127.80,1387.27,1617.95,1617.95,1617.95,0.52801
1574909996,720510,37.0,37.0,37.0,0.47,0.42,0.61,1.61,1.61,1.61,0.53,719078,41.0,41.0,41.0,209.33,82.51,880.80,1074.79,1074.79,1074.79,0.52820
1574910001,720731,46.0,46.0,46.0,0.50,0.42,0.99,1.23,1.23,1.23,0.53,719313,48.0,48.0,48.0,151.11,79.56,513.28,700.45,700.45,700.45,0.52827
1574910002,720760,29.0,29.0,29.0,0.58,0.46,0.70,3.67,3.67,3.67,0.53,719351,38.0,38.0,38.0,245.79,53.02,702.02,1001.91,1001.91,1001.91,0.53491
1574910003,720767,7.0,7.0,7.0,0.45,0.47,0.48,0.48,0.48,0.48,0.53,719380,29.0,29.0,29.0,311.88,210.24,1109.39,1326.45,1326.45,1326.45,0.53493
1574910004,720782,15.0,15.0,15.0,0.46,0.45,0.63,0.87,0.87,0.87,0.53,719418,38.0,38.0,38.0,300.37,123.99,970.98,1866.47,1866.47,1866.47,0.53494
1574910005,720813,31.0,31.0,31.0,2.70,0.41,2.37,63.80,63.80,63.80,0.53,719461,43.0,43.0,43.0,251.22,128.97,776.47,1281.36,1281.36,1281.36,0.53499
1574910006,720825,12.0,12.0,12.0,0.45,0.42,0.56,0.66,0.66,0.66,0.54,719487,26.0,26.0,26.0,359.06,208.01,1156.58,1218.45,1218.45,1218.45,0.53502
1574910007,720881,56.0,56.0,56.0,17.46,0.88,5.54,352.85,357.83,357.83,0.54,719542,55.0,55.0,55.0,188.87,89.39,675.81,753.93,1591.74,1591.74,0.53506
1574910008,720928,47.0,47.0,47.0,0.41,0.39,0.58,0.82,0.82,0.82,0.53,719575,33.0,33.0,33.0,177.95,88.47,536.87,871.89,871.89,871.89,0.53494
1574910009,720948,20.0,20.0,20.0,0.88,0.47,1.18,7.35,7.35,7.35,0.53,719599,24.0,24.0,24.0,305.79,111.48,1245.71,1542.46,1542.46,1542.46,0.53496
1574910010,721029,81.0,81.0,81.0,7.49,0.58,3.17,230.29,312.48,312.48,0.53,719633,34.0,34.0,34.0,404.50,185.60,1818.23,2081.42,2081.42,2081.42,0.53498
1574910011,721073,44.0,44.0,44.0,0.43,0.41,0.56,0.69,0.69,0.69,0.53,719661,28.0,28.0,28.0,287.52,166.72,873.46,1623.20,1623.20,1623.20,0.53500
1574910012,721118,45.0,45.0,45.0,6.90,0.43,1.45,284.43,284.43,284.43,0.54,719707,46.0,46.0,46.0,332.53,235.67,1665.14,2090.86,2090.86,2090.86,0.53501
1574910013,721169,51.0,51.0,51.0,27.30,0.71,159.51,379.85,387.45,387.45,0.54,719733,26.0,26.0,26.0,310.68,168.69,750.78,1232.08,1232.08,1232.08,0.53508
1574910014,721197,28.0,28.0,28.0,27.15,0.51,137.76,548.93,548.93,548.93,0.54,719752,19.0,19.0,19.0,427.42,344.46,940.05,1317.01,1317.01,1317.01,0.53510
1574910015,721228,31.0,31.0,31.0,0.56,0.41,0.79,3.84,3.84,3.84,0.54,719770,18.0,18.0,18.0,460.86,369.62,1071.12,1129.32,1129.32,1129.32,0.53517
1574910016,721270,42.0,42.0,42.0,0.53,0.44,0.79,2.07,2.07,2.07,0.54,719801,31.0,31.0,31.0,348.16,272.11,698.35,1158.68,1158.68,1158.68,0.53526
1574910017,721332,62.0,62.0,62.0,0.48,0.45,0.70,1.30,1.44,1.44,0.54,719834,33.0,33.0,33.0,254.11,75.56,1328.55,1573.91,1573.91,1573.91,0.53529
1574910018,721352,20.0,20.0,20.0,0.88,0.46,0.94,8.01,8.01,8.01,0.54,719876,42.0,42.0,42.0,260.79,68.16,1224.74,1474.30,1474.30,1474.30,0.53532
1574910019,721404,52.0,52.0,52.0,0.42,0.39,0.64,0.66,0.75,0.75,0.54,719908,32.0,32.0,32.0,330.80,205.00,787.48,1669.33,1669.33,1669.33,0.53534
1574910020,721464,60.0,60.0,60.0,0.63,0.44,1.03,4.54,4.63,4.63,0.54,719941,33.0,33.0,33.0,271.98,162.00,768.61,1116.73,1116.73,1116.73,0.53549
1574910021,721522,58.0,58.0,58.0,0.48,0.45,0.79,0.88,0.89,0.89,0.54,720007,66.0,66.0,66.0,159.86,75.43,525.07,1377.83,1771.04,1771.04,0.53552
1574910022,721610,88.0,88.0,88.0,0.48,0.41,0.75,1.11,3.64,3.64,0.54,720060,53.0,53.0,53.0,183.87,52.26,686.82,1388.31,1912.60,1912.60,0.53555
1574910023,721667,57.0,57.0,57.0,6.21,0.48,1.53,12.49,305.66,305.66,0.54,720083,23.0,23.0,23.0,563.40,521.93,1671.43,1706.03,1706.03,1706.03,0.53557
1574910024,721680,13.0,13.0,13.0,0.90,0.52,0.86,5.29,5.29,5.29,0.54,720121,38.0,38.0,38.0,245.09,189.79,575.14,664.27,664.27,664.27,0.53554
1574910025,721714,34.0,34.0,34.0,9.05,0.51,2.10,284.16,284.16,284.16,0.54,720157,36.0,36.0,36.0,260.81,175.24,678.95,880.80,880.80,880.80,0.53543
1574910026,721778,64.0,64.0,64.0,0.45,0.41,0.67,0.82,1.07,1.07,0.54,720193,36.0,36.0,36.0,181.57,155.45,504.63,814.74,814.74,814.74,0.53533
1574910027,721837,59.0,59.0,59.0,3.38,0.42,0.92,2.66,169.87,169.87,0.54,720227,34.0,34.0,34.0,310.96,85.59,1236.27,1687.16,1687.16,1687.16,0.53536
1574910028,721858,21.0,21.0,21.0,8.12,0.53,0.86,159.51,159.51,159.51,0.54,720265,38.0,38.0,38.0,294.08,99.81,875.04,2388.66,2388.66,2388.66,0.53536
1574910029,721900,42.0,42.0,42.0,0.47,0.42,0.61,1.69,1.69,1.69,0.54,720303,38.0,38.0,38.0,232.29,123.21,959.97,1184.89,1184.89,1184.89,0.53545
1574910030,721926,26.0,26.0,26.0,0.49,0.43,0.66,0.98,0.98,0.98,0.54,720353,50.0,50.0,50.0,229.20,136.05,927.99,1302.33,1302.33,1302.33,0.53549
1574910031,721968,42.0,42.0,42.0,0.48,0.44,0.77,0.93,0.93,0.93,0.54,720396,43.0,43.0,43.0,234.17,187.70,529.01,1418.72,1418.72,1418.72,0.53553
1574910032,721988,20.0,20.0,20.0,0.53,0.45,0.80,0.95,0.95,0.95,0.54,720437,41.0,41.0,41.0,204.63,145.62,760.74,797.44,797.44,797.44,0.53547
1574910033,721992,4.0,4.0,4.0,0.75,0.56,1.15,1.15,1.15,1.15,0.54,720467,30.0,30.0,30.0,332.18,208.01,902.82,972.55,972.55,972.55,0.53524
1574910034,722051,59.0,59.0,59.0,0.43,0.39,0.59,0.76,0.86,0.86,0.54,720498,31.0,31.0,31.0,271.94,117.83,1043.86,1248.85,1248.85,1248.85,0.53531
1574910035,722072,21.0,21.0,21.0,0.46,0.43,0.67,0.88,0.88,0.88,0.54,720536,38.0,38.0,38.0,322.51,36.73,1425.01,1630.54,1630.54,1630.54,0.53533
1574910036,722092,20.0,20.0,20.0,0.45,0.39,0.62,0.69,0.69,0.69,0.54,720569,33.0,33.0,33.0,264.67,100.66,1028.13,1263.53,1263.53,1263.53,0.53536
1574910037,722109,17.0,17.0,17.0,58.06,0.49,400.56,441.97,441.97,441.97,0.54,720611,42.0,42.0,42.0,277.36,136.84,1044.91,1268.78,1268.78,1268.78,0.53541
1574910038,722133,24.0,24.0,24.0,14.92,0.50,8.19,329.52,329.52,329.52,0.54,720637,26.0,26.0,26.0,341.98,187.43,730.86,1545.60,1545.60,1545.60,0.53542
1574910039,722160,27.0,27.0,27.0,12.08,0.40,0.68,315.62,315.62,315.62,0.54,720678,41.0,41.0,41.0,277.60,204.60,810.02,1385.17,1385.17,1385.17,0.53546
1574910040,722211,51.0,51.0,51.0,0.44,0.41,0.61,0.66,0.86,0.86,0.54,720710,32.0,32.0,32.0,285.12,192.28,655.88,904.40,904.40,904.40,0.53529
1574910041,722263,52.0,52.0,52.0,0.48,0.41,0.64,1.27,1.72,1.72,0.54,720747,37.0,37.0,37.0,228.28,65.50,751.30,887.62,887.62,887.62,0.53514
1574910042,722278,15.0,15.0,15.0,0.48,0.44,0.61,0.82,0.82,0.82,0.54,720766,19.0,19.0,19.0,489.07,366.74,1296.04,1410.33,1410.33,1410.33,0.53516
1574910043,722278,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.54,720784,18.0,18.0,18.0,501.26,224.79,1506.80,1946.16,1946.16,1946.16,0.53516
1574910044,722306,28.0,28.0,28.0,0.45,0.42,0.76,0.77,0.77,0.77,0.54,720829,45.0,45.0,45.0,301.21,160.04,1192.23,1239.42,1239.42,1239.42,0.53522
1574910045,722323,17.0,17.0,17.0,0.54,0.43,0.79,1.31,1.31,1.31,0.54,720867,38.0,38.0,38.0,174.78,93.13,549.45,892.34,892.34,892.34,0.53512
1574910046,722329,6.0,6.0,6.0,1.07,0.49,4.07,4.07,4.07,4.07,0.54,720898,31.0,31.0,31.0,301.53,109.64,1601.18,1897.92,1897.92,1897.92,0.53513
1574910047,722345,16.0,16.0,16.0,0.52,0.48,0.69,0.79,0.79,0.79,0.54,720924,26.0,26.0,26.0,450.60,183.89,1734.34,1995.44,1995.44,1995.44,0.53514
1574910048,722354,9.0,9.0,9.0,0.41,0.42,0.59,0.59,0.59,0.59,0.54,720935,11.0,11.0,11.0,579.94,450.63,1009.78,1632.63,1632.63,1632.63,0.53515
1574910049,722371,17.0,17.0,17.0,33.57,0.51,5.92,555.75,555.75,555.75,0.54,720968,33.0,33.0,33.0,413.46,131.66,1724.91,2157.97,2157.97,2157.97,0.53515
1574910050,722409,38.0,38.0,38.0,0.42,0.39,0.55,0.80,0.80,0.80,0.53,721009,41.0,41.0,41.0,222.60,129.11,657.98,971.51,971.51,971.51,0.53463
1574910051,722435,26.0,26.0,26.0,5.59,0.80,5.99,117.37,117.37,117.37,0.53,721039,30.0,30.0,30.0,337.35,228.72,1622.15,1739.59,1739.59,1739.59,0.53465
1574910052,722452,17.0,17.0,17.0,0.78,0.44,0.72,5.76,5.76,5.76,0.53,721080,41.0,41.0,41.0,209.70,122.42,513.54,1606.42,1606.42,1606.42,0.53467
1574910053,722518,66.0,66.0,66.0,0.55,0.43,1.35,2.82,3.61,3.61,0.53,721131,51.0,51.0,51.0,253.45,151.78,741.87,1559.23,2065.69,2065.69,0.53469
1574910054,722547,29.0,29.0,29.0,0.40,0.42,0.47,0.54,0.54,0.54,0.53,721167,36.0,36.0,36.0,271.33,184.68,821.56,1041.24,1041.24,1041.24,0.53498
1574910055,722561,14.0,14.0,14.0,0.53,0.48,0.75,0.86,0.86,0.86,0.54,721201,34.0,34.0,34.0,276.38,219.81,627.57,1246.76,1246.76,1246.76,0.53502
1574910056,722625,64.0,64.0,64.0,0.44,0.41,0.67,0.78,0.83,0.83,0.54,721232,31.0,31.0,31.0,299.80,110.69,1029.70,1099.96,1099.96,1099.96,0.53520
1574910057,722629,4.0,4.0,4.0,0.41,0.40,0.43,0.43,0.43,0.43,0.54,721265,33.0,33.0,33.0,381.88,166.85,1306.53,1641.02,1641.02,1641.02,0.53521
1574910060,722751,66.0,66.0,66.0,0.48,0.40,0.72,1.09,3.27,3.27,0.54,721367,48.0,48.0,48.0,239.50,80.35,1276.12,1598.03,1598.03,1598.03,0.53518
1574910061,722792,41.0,41.0,41.0,0.43,0.41,0.58,0.80,0.80,0.80,0.54,721413,46.0,46.0,46.0,222.21,59.41,866.12,2589.98,2589.98,2589.98,0.53519
1574910062,722813,21.0,21.0,21.0,0.47,0.41,0.71,0.84,0.84,0.84,0.54,721445,32.0,32.0,32.0,371.99,185.34,1041.76,1807.75,1807.75,1807.75,0.53520
1574910063,722861,48.0,48.0,48.0,7.36,0.54,1.19,324.27,324.27,324.27,0.54,721477,32.0,32.0,32.0,311.38,229.77,702.02,1075.84,1075.84,1075.84,0.53540
1574910064,722883,22.0,22.0,22.0,5.44,0.52,1.17,108.27,108.27,108.27,0.54,721517,40.0,40.0,40.0,250.64,171.05,802.16,1117.78,1117.78,1117.78,0.53550
1574910065,722918,35.0,35.0,35.0,33.92,1.34,236.06,483.39,483.39,483.39,0.54,721564,47.0,47.0,47.0,180.22,102.37,695.73,909.64,909.64,909.64,0.53533
1574910066,722984,66.0,66.0,66.0,0.49,0.42,0.81,0.93,2.13,2.13,0.54,721598,34.0,34.0,34.0,276.45,182.85,661.65,1154.48,1154.48,1154.48,0.53545
1574910067,723018,34.0,34.0,34.0,0.48,0.43,0.81,0.90,0.90,0.90,0.54,721616,18.0,18.0,18.0,330.91,117.90,1028.13,1414.53,1414.53,1414.53,0.53547
1574910068,723018,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.54,721650,34.0,34.0,34.0,295.33,60.42,1169.16,1594.88,1594.88,1594.88,0.53548
1574910069,723018,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.54,721673,23.0,23.0,23.0,480.98,214.17,1625.29,1998.59,1998.59,1998.59,0.53549
1574910070,723064,46.0,46.0,46.0,9.39,0.60,2.43,324.27,324.27,324.27,0.54,721701,28.0,28.0,28.0,475.62,152.04,1709.18,1900.02,1900.02,1900.02,0.53550
1574910071,723091,27.0,27.0,27.0,0.50,0.46,0.57,2.02,2.02,2.02,0.54,721735,34.0,34.0,34.0,282.12,163.18,1045.43,1148.19,1148.19,1148.19,0.53558
1574910072,723091,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.54,721768,33.0,33.0,33.0,254.95,141.16,660.60,1232.08,1232.08,1232.08,0.53561
1574910073,723119,28.0,28.0,28.0,0.60,0.44,1.37,3.33,3.33,3.33,0.54,721819,51.0,51.0,51.0,221.28,95.29,813.17,877.66,1808.79,1808.79,0.53563
1574910074,723132,13.0,13.0,13.0,0.46,0.45,0.53,0.78,0.78,0.78,0.54,721876,57.0,57.0,57.0,166.00,92.54,400.56,835.19,1383.07,1383.07,0.53566
1574910075,723141,9.0,9.0,9.0,0.46,0.49,0.53,0.53,0.53,0.53,0.54,721911,35.0,35.0,35.0,274.64,159.91,588.78,2117.07,2117.07,2117.07,0.53567
1574910076,723141,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.54,721930,19.0,19.0,19.0,485.21,400.03,1039.66,1153.43,1153.43,1153.43,0.53569
1574910077,723149,8.0,8.0,8.0,0.45,0.41,0.67,0.67,0.67,0.67,0.54,721961,31.0,31.0,31.0,298.05,121.57,937.95,1202.72,1202.72,1202.72,0.53573
1574910078,723205,56.0,56.0,56.0,3.46,0.43,1.29,9.58,156.37,156.37,0.54,721991,30.0,30.0,30.0,327.47,136.31,1149.24,1968.18,1968.18,1968.18,0.53574
1574910079,723216,11.0,11.0,11.0,1.10,0.49,0.77,7.02,7.02,7.02,0.54,722017,26.0,26.0,26.0,240.90,62.26,1450.18,1883.24,1883.24,1883.24,0.53575
1574910080,723298,82.0,82.0,82.0,6.81,0.40,2.02,157.02,354.94,354.94,0.54,722056,39.0,39.0,39.0,429.85,293.34,1616.90,1997.54,1997.54,1997.54,0.53578
1574910081,723336,38.0,38.0,38.0,4.70,0.41,1.45,159.65,159.65,159.65,0.54,722071,15.0,15.0,15.0,295.96,201.59,684.72,761.27,761.27,761.27,0.53573
1574910082,723372,36.0,36.0,36.0,0.42,0.39,0.60,0.66,0.66,0.66,0.54,722104,33.0,33.0,33.0,427.20,336.33,1033.37,1495.27,1495.27,1495.27,0.53576
