timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1574899472,294255,14.0,14.0,14.0,0.49,0.48,0.66,0.67,0.67,0.67,0.72,292763,20.0,20.0,20.0,561.48,432.80,1393.56,1698.69,1698.69,1698.69,0.71744
1574899473,294255,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.72,292772,9.0,9.0,9.0,643.97,369.10,1789.92,1789.92,1789.92,1789.92,0.71744
1574899474,294269,14.0,14.0,14.0,0.82,0.52,1.24,4.31,4.31,4.31,0.72,292789,17.0,17.0,17.0,729.36,495.71,1660.94,1851.79,1851.79,1851.79,0.71746
1574899475,294299,30.0,30.0,30.0,0.44,0.40,0.65,0.71,0.71,0.71,0.72,292806,17.0,17.0,17.0,665.81,573.05,1643.12,2233.47,2233.47,2233.47,0.71748
1574899476,294299,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.72,292828,22.0,22.0,22.0,465.39,409.21,981.47,1001.91,1001.91,1001.91,0.72378
1574899477,294313,14.0,14.0,14.0,21.30,0.76,7.26,274.99,274.99,274.99,0.72,292857,29.0,29.0,29.0,409.77,331.35,845.68,1911.55,1911.55,1911.55,0.72380
1574899478,294374,61.0,61.0,61.0,0.45,0.42,0.62,0.79,1.02,1.02,0.72,292878,21.0,21.0,21.0,422.19,375.39,1095.76,1116.73,1116.73,1116.73,0.72419
1574899479,294383,9.0,9.0,9.0,3.33,0.70,24.69,24.69,24.69,24.69,0.72,292902,24.0,24.0,24.0,296.57,170.13,869.79,1179.65,1179.65,1179.65,0.72429
1574899480,294428,45.0,45.0,45.0,0.52,0.44,0.73,3.27,3.27,3.27,0.72,292923,21.0,21.0,21.0,570.01,530.32,1389.36,1430.26,1430.26,1430.26,0.72437
1574899481,294428,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.72,292941,18.0,18.0,18.0,450.70,333.97,1026.03,1064.83,1064.83,1064.83,0.72453
1574899482,294469,41.0,41.0,41.0,0.63,0.44,1.32,4.18,4.18,4.18,0.72,292965,24.0,24.0,24.0,495.43,262.93,1538.26,1596.98,1596.98,1596.98,0.72459
1574899487,294510,5.0,5.0,5.0,0.59,0.59,0.73,0.73,0.73,0.73,0.72,293073,26.0,26.0,26.0,277.28,264.11,574.10,810.55,810.55,810.55,0.72484
1574899488,294520,10.0,10.0,10.0,0.62,0.54,0.89,0.89,0.89,0.89,0.72,293088,15.0,15.0,15.0,535.55,470.55,1195.38,1215.30,1215.30,1215.30,0.72490
1574899489,294536,16.0,16.0,16.0,56.69,0.82,7.14,883.95,883.95,883.95,0.72,293096,8.0,8.0,8.0,1185.27,866.65,1997.54,1997.54,1997.54,1997.54,0.72491
1574899490,294547,11.0,11.0,11.0,2.03,0.47,6.91,10.67,10.67,10.67,0.72,293114,18.0,18.0,18.0,650.64,399.25,1671.43,1742.73,1742.73,1742.73,0.72493
1574899491,294560,13.0,13.0,13.0,0.46,0.43,0.58,0.64,0.64,0.64,0.72,293132,18.0,18.0,18.0,561.10,492.83,1246.76,1331.69,1331.69,1331.69,0.72498
1574899492,294564,4.0,4.0,4.0,0.58,0.53,0.81,0.81,0.81,0.81,0.73,293147,15.0,15.0,15.0,550.22,422.05,1436.55,1436.55,1436.55,1436.55,0.72501
1574899493,294620,56.0,56.0,56.0,3.82,0.45,3.05,5.47,168.95,168.95,0.73,293162,15.0,15.0,15.0,876.52,973.60,1679.82,1997.54,1997.54,1997.54,0.72505
1574899494,294652,32.0,32.0,32.0,0.42,0.40,0.52,0.78,0.78,0.78,0.73,293177,15.0,15.0,15.0,552.12,556.27,1460.67,1740.64,1740.64,1740.64,0.72508
1574899495,294652,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,293190,13.0,13.0,13.0,511.15,559.42,964.17,1181.75,1181.75,1181.75,0.72512
1574899496,294670,18.0,18.0,18.0,0.53,0.51,0.68,0.87,0.87,0.87,0.73,293213,23.0,23.0,23.0,541.61,276.56,1505.76,1707.08,1707.08,1707.08,0.72515
1574899497,294670,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,293239,26.0,26.0,26.0,451.16,258.47,1283.46,2088.76,2088.76,2088.76,0.72517
1574899498,294708,38.0,38.0,38.0,0.45,0.42,0.64,1.06,1.06,1.06,0.73,293265,26.0,26.0,26.0,263.45,147.85,1044.91,1422.92,1422.92,1422.92,0.72525
1574899499,294744,36.0,36.0,36.0,4.84,0.47,0.86,153.09,153.09,153.09,0.73,293301,36.0,36.0,36.0,374.89,164.63,1714.42,2032.14,2032.14,2032.14,0.72529
1574899500,294762,18.0,18.0,18.0,0.45,0.44,0.55,0.65,0.65,0.65,0.73,293328,27.0,27.0,27.0,384.97,346.29,648.02,1997.54,1997.54,1997.54,0.72531
1574899501,294786,24.0,24.0,24.0,0.48,0.43,0.95,1.37,1.37,1.37,0.73,293344,16.0,16.0,16.0,531.03,433.85,799.54,1182.79,1182.79,1182.79,0.72543
1574899502,294786,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,293368,24.0,24.0,24.0,453.70,315.36,1160.77,1308.62,1308.62,1308.62,0.72548
1574899503,294805,19.0,19.0,19.0,7.04,0.51,1.15,122.36,122.36,122.36,0.73,293387,19.0,19.0,19.0,396.00,410.78,904.40,1035.99,1035.99,1035.99,0.72606
1574899504,294836,31.0,31.0,31.0,0.42,0.38,0.63,1.01,1.01,1.01,0.73,293406,19.0,19.0,19.0,605.14,508.30,1462.76,1485.83,1485.83,1485.83,0.72612
1574899505,294900,64.0,64.0,64.0,20.89,0.47,6.00,205.39,907.02,907.02,0.73,293423,17.0,17.0,17.0,423.87,432.28,1067.45,1362.10,1362.10,1362.10,0.72624
1574899506,294939,39.0,39.0,39.0,0.42,0.39,0.62,0.65,0.65,0.65,0.73,293440,17.0,17.0,17.0,797.57,799.54,1329.59,1358.95,1358.95,1358.95,0.72633
1574899507,294939,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,293448,8.0,8.0,8.0,445.69,174.85,1155.53,1155.53,1155.53,1155.53,0.72635
1574899508,294943,4.0,4.0,4.0,0.49,0.49,0.52,0.52,0.52,0.52,0.73,293468,20.0,20.0,20.0,577.53,111.80,1950.35,2081.42,2081.42,2081.42,0.72637
1574899509,294943,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,293485,17.0,17.0,17.0,603.29,253.36,2227.18,2441.08,2441.08,2441.08,0.72637
1574899510,294977,34.0,34.0,34.0,0.45,0.46,0.54,0.65,0.65,0.65,0.73,293514,29.0,29.0,29.0,497.60,300.15,1636.83,1689.26,1689.26,1689.26,0.72642
1574899511,294986,9.0,9.0,9.0,0.55,0.41,1.50,1.50,1.50,1.50,0.73,293531,17.0,17.0,17.0,446.80,381.68,957.35,973.60,973.60,973.60,0.72588
1574899512,295021,35.0,35.0,35.0,0.48,0.43,0.82,1.07,1.07,1.07,0.73,293547,16.0,16.0,16.0,615.13,558.37,1164.97,1269.83,1269.83,1269.83,0.72598
1574899513,295029,8.0,8.0,8.0,0.50,0.49,0.71,0.71,0.71,0.71,0.73,293568,21.0,21.0,21.0,598.02,608.17,1259.34,1266.68,1266.68,1266.68,0.72604
1574899514,295033,4.0,4.0,4.0,0.53,0.43,0.78,0.78,0.78,0.78,0.73,293575,7.0,7.0,7.0,799.26,731.91,1168.11,1168.11,1168.11,1168.11,0.72608
1574899515,295050,17.0,17.0,17.0,0.54,0.44,0.81,0.96,0.96,0.96,0.73,293598,23.0,23.0,23.0,484.86,227.54,1682.96,1693.45,1693.45,1693.45,0.72611
1574899516,295053,3.0,3.0,3.0,0.53,0.50,0.64,0.64,0.64,0.64,0.73,293609,11.0,11.0,11.0,625.30,515.38,974.65,1845.49,1845.49,1845.49,0.72612
1574899517,295053,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,293621,12.0,12.0,12.0,503.79,497.55,951.06,1091.57,1091.57,1091.57,0.72619
1574899518,295059,6.0,6.0,6.0,0.52,0.36,1.08,1.08,1.08,1.08,0.73,293622,1.0,1.0,1.0,575.41,575.67,575.67,575.67,575.67,575.67,0.72618
1574899520,295063,4.0,4.0,4.0,0.51,0.48,0.60,0.60,0.60,0.60,0.73,293639,17.0,17.0,17.0,2132.48,2388.66,4196.40,4756.34,4756.34,4756.34,0.72619
1574899521,295077,14.0,14.0,14.0,0.44,0.43,0.55,0.57,0.57,0.57,0.73,293659,20.0,20.0,20.0,439.87,249.56,1176.50,1203.77,1203.77,1203.77,0.72628
1574899522,295085,8.0,8.0,8.0,64.04,0.47,508.30,508.30,508.30,508.30,0.73,293681,22.0,22.0,22.0,578.08,409.73,1539.31,1588.59,1588.59,1588.59,0.72631
1574899523,295102,17.0,17.0,17.0,0.40,0.39,0.56,0.57,0.57,0.57,0.73,293704,23.0,23.0,23.0,400.05,376.18,1154.48,1161.82,1161.82,1161.82,0.72644
1574899524,295115,13.0,13.0,13.0,0.48,0.46,0.61,0.70,0.70,0.70,0.73,293728,24.0,24.0,24.0,438.46,257.95,1084.23,1529.87,1529.87,1529.87,0.72648
1574899525,295127,12.0,12.0,12.0,0.58,0.45,0.79,1.25,1.25,1.25,0.73,293745,17.0,17.0,17.0,359.27,172.23,856.16,1020.79,1020.79,1020.79,0.72725
1574899526,295127,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,293757,12.0,12.0,12.0,664.49,448.79,2024.80,2057.31,2057.31,2057.31,0.72726
1574899527,295132,5.0,5.0,5.0,0.60,0.49,1.15,1.15,1.15,1.15,0.73,293761,4.0,4.0,4.0,500.93,236.06,916.46,916.46,916.46,916.46,0.72720
1574899528,295186,54.0,54.0,54.0,129.97,0.63,5.79,3126.85,3477.08,3477.08,0.73,293772,11.0,11.0,11.0,996.06,144.83,3703.57,4450.16,4450.16,4450.16,0.72721
1574899529,295190,4.0,4.0,4.0,0.52,0.51,0.56,0.56,0.56,0.56,0.73,293789,17.0,17.0,17.0,852.92,408.94,2638.22,3642.75,3642.75,3642.75,0.72722
1574899530,295207,17.0,17.0,17.0,32.37,0.81,260.05,270.79,270.79,270.79,0.73,293806,17.0,17.0,17.0,681.01,639.63,1349.52,2146.44,2146.44,2146.44,0.72723
1574899531,295225,18.0,18.0,18.0,0.52,0.48,0.73,1.09,1.09,1.09,0.73,293825,19.0,19.0,19.0,505.97,362.81,1214.25,1263.53,1263.53,1263.53,0.72731
1574899532,295265,40.0,40.0,40.0,16.06,0.51,12.51,458.49,458.49,458.49,0.73,293847,22.0,22.0,22.0,481.60,266.99,1279.26,2004.88,2004.88,2004.88,0.72734
1574899533,295294,29.0,29.0,29.0,0.44,0.40,0.58,0.89,0.89,0.89,0.73,293861,14.0,14.0,14.0,615.73,571.47,1055.39,1093.66,1093.66,1093.66,0.72760
1574899534,295307,13.0,13.0,13.0,0.47,0.43,0.53,0.89,0.89,0.89,0.73,293873,12.0,12.0,12.0,672.24,587.73,1173.36,1296.04,1296.04,1296.04,0.72765
1574899535,295341,34.0,34.0,34.0,19.47,0.68,150.34,248.91,248.91,248.91,0.73,293897,24.0,24.0,24.0,504.94,414.97,1429.21,1561.33,1561.33,1561.33,0.72770
1574899536,295349,8.0,8.0,8.0,14.43,0.50,111.02,111.02,111.02,111.02,0.73,293918,21.0,21.0,21.0,482.67,496.50,1072.17,1191.18,1191.18,1191.18,0.72779
1574899537,295360,11.0,11.0,11.0,1.49,0.57,1.83,9.31,9.31,9.31,0.73,293936,18.0,18.0,18.0,347.08,226.89,710.93,1323.30,1323.30,1323.30,0.72784
1574899538,295360,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,293941,5.0,5.0,5.0,977.88,964.69,1946.16,1946.16,1946.16,1946.16,0.72784
1574899541,295451,7.0,7.0,7.0,0.43,0.44,0.47,0.47,0.47,0.47,0.73,293985,17.0,17.0,17.0,479.31,487.06,964.69,1098.91,1098.91,1098.91,0.72912
1574899542,295459,8.0,8.0,8.0,202.16,1.56,850.40,850.40,850.40,850.40,0.73,293999,14.0,14.0,14.0,677.79,529.53,1315.96,2269.12,2269.12,2269.12,0.72912
1574899543,295482,23.0,23.0,23.0,0.52,0.44,1.23,1.73,1.73,1.73,0.73,294021,22.0,22.0,22.0,536.45,386.66,1358.95,1534.07,1534.07,1534.07,0.72917
1574899544,295482,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,294037,16.0,16.0,16.0,626.40,507.25,1266.68,1365.25,1365.25,1365.25,0.72920
1574899545,295493,11.0,11.0,11.0,0.44,0.40,0.56,0.73,0.73,0.73,0.73,294055,18.0,18.0,18.0,548.84,503.58,930.09,2098.20,2098.20,2098.20,0.72921
1574899546,295521,28.0,28.0,28.0,0.67,0.48,2.07,3.69,3.69,3.69,0.73,294083,28.0,28.0,28.0,384.64,306.45,1034.42,1757.41,1757.41,1757.41,0.72925
1574899547,295537,16.0,16.0,16.0,0.49,0.42,0.63,0.98,0.98,0.98,0.73,294102,19.0,19.0,19.0,416.61,270.27,1082.13,1198.52,1198.52,1198.52,0.72935
1574899548,295548,11.0,11.0,11.0,31.30,0.69,2.20,336.33,336.33,336.33,0.73,294124,22.0,22.0,22.0,552.60,423.10,1366.29,1428.16,1428.16,1428.16,0.72939
1574899549,295559,11.0,11.0,11.0,0.54,0.50,0.74,0.81,0.81,0.81,0.73,294138,14.0,14.0,14.0,485.24,316.15,1110.44,1236.27,1236.27,1236.27,0.72945
1574899550,295584,25.0,25.0,25.0,27.65,0.54,13.90,653.79,653.79,653.79,0.73,294155,17.0,17.0,17.0,677.22,485.49,1666.19,1753.22,1753.22,1753.22,0.72948
1574899552,295605,21.0,21.0,21.0,0.48,0.48,0.64,0.65,0.65,0.65,0.73,294187,17.0,17.0,17.0,531.04,499.91,1114.64,1310.72,1310.72,1310.72,0.72957
1574899553,295611,6.0,6.0,6.0,45.09,0.82,265.81,265.81,265.81,265.81,0.73,294203,16.0,16.0,16.0,619.10,622.33,1127.22,1417.67,1417.67,1417.67,0.72960
1574899554,295626,15.0,15.0,15.0,0.46,0.40,0.61,1.03,1.03,1.03,0.73,294219,16.0,16.0,16.0,604.88,364.64,1507.85,2063.60,2063.60,2063.60,0.72962
1574899555,295651,25.0,25.0,25.0,13.42,0.54,2.59,315.88,315.88,315.88,0.73,294242,23.0,23.0,23.0,457.36,373.82,1115.68,1431.31,1431.31,1431.31,0.72968
1574899556,295662,11.0,11.0,11.0,0.64,0.47,0.65,2.44,2.44,2.44,0.73,294257,15.0,15.0,15.0,603.34,404.49,1323.30,1430.26,1430.26,1430.26,0.72972
1574899557,295698,36.0,36.0,36.0,0.56,0.47,0.94,1.46,1.46,1.46,0.73,294286,29.0,29.0,29.0,409.40,345.51,1567.62,1772.09,1772.09,1772.09,0.72976
1574899558,295732,34.0,34.0,34.0,1.34,0.54,1.74,24.36,24.36,24.36,0.73,294299,13.0,13.0,13.0,574.76,365.43,854.59,2462.06,2462.06,2462.06,0.72978
1574899559,295732,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,294309,10.0,10.0,10.0,586.09,111.74,1454.37,1454.37,1454.37,1454.37,0.72979
1574899560,295740,8.0,8.0,8.0,22.78,0.57,154.27,154.27,154.27,154.27,0.73,294314,5.0,5.0,5.0,820.24,700.45,1923.09,1923.09,1923.09,1923.09,0.72980
1574899561,295763,23.0,23.0,23.0,0.40,0.37,0.51,0.53,0.53,0.53,0.73,294326,12.0,12.0,12.0,1765.95,2099.25,3076.52,3164.60,3164.60,3164.60,0.72981
1574899562,295763,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,294342,16.0,16.0,16.0,637.07,467.66,1551.89,2684.35,2684.35,2684.35,0.72981
1574899563,295770,7.0,7.0,7.0,0.47,0.42,0.63,0.63,0.63,0.63,0.73,294352,10.0,10.0,10.0,676.40,291.77,1983.91,1983.91,1983.91,1983.91,0.72982
1574899564,295782,12.0,12.0,12.0,0.53,0.49,0.64,0.85,0.85,0.85,0.73,294378,26.0,26.0,26.0,364.99,80.35,1528.82,1573.91,1573.91,1573.91,0.72986
1574899565,295782,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,294390,12.0,12.0,12.0,821.34,280.23,1883.24,2210.40,2210.40,2210.40,0.72987
1574899566,295789,7.0,7.0,7.0,0.46,0.45,0.58,0.58,0.58,0.58,0.73,294397,7.0,7.0,7.0,700.00,707.26,1517.29,1517.29,1517.29,1517.29,0.72988
1574899567,295829,40.0,40.0,40.0,26.50,0.55,1.41,574.10,574.10,574.10,0.73,294416,19.0,19.0,19.0,744.42,251.66,2921.33,3342.86,3342.86,3342.86,0.72990
1574899568,295839,10.0,10.0,10.0,0.44,0.41,0.61,0.61,0.61,0.61,0.73,294430,14.0,14.0,14.0,723.98,292.81,1563.43,2036.33,2036.33,2036.33,0.72991
1574899569,295845,6.0,6.0,6.0,1.20,0.50,4.67,4.67,4.67,4.67,0.73,294449,19.0,19.0,19.0,538.29,163.97,1665.14,3623.88,3623.88,3623.88,0.72991
1574899570,295882,37.0,37.0,37.0,0.51,0.42,0.78,2.37,2.37,2.37,0.73,294466,17.0,17.0,17.0,723.18,438.57,1773.14,1839.20,1839.20,1839.20,0.72995
1574899571,295903,21.0,21.0,21.0,11.41,0.60,4.58,220.73,220.73,220.73,0.73,294482,16.0,16.0,16.0,653.19,465.57,1904.21,2264.92,2264.92,2264.92,0.72997
1574899572,295908,5.0,5.0,5.0,0.45,0.45,0.52,0.52,0.52,0.52,0.73,294495,13.0,13.0,13.0,510.70,411.83,1002.96,1653.60,1653.60,1653.60,0.72998
1574899573,295914,6.0,6.0,6.0,0.50,0.44,0.86,0.86,0.86,0.86,0.73,294506,11.0,11.0,11.0,687.28,492.04,1276.12,2235.56,2235.56,2235.56,0.72999
1574899574,295918,4.0,4.0,4.0,0.66,0.59,0.74,0.74,0.74,0.74,0.73,294524,18.0,18.0,18.0,594.83,166.59,2491.42,2715.81,2715.81,2715.81,0.73000
1574899575,295925,7.0,7.0,7.0,0.59,0.63,0.96,0.96,0.96,0.96,0.73,294538,14.0,14.0,14.0,880.98,100.14,3309.31,3498.05,3498.05,3498.05,0.73000
1574899576,295942,17.0,17.0,17.0,0.47,0.46,0.61,0.74,0.74,0.74,0.73,294556,18.0,18.0,18.0,713.23,437.78,1175.45,4190.11,4190.11,4190.11,0.73001
1574899577,295942,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,294569,13.0,13.0,13.0,610.40,523.24,1172.31,1280.31,1280.31,1280.31,0.73003
1574899578,295942,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,294587,18.0,18.0,18.0,363.09,158.60,1209.01,1328.55,1328.55,1328.55,0.73006
1574899579,295965,23.0,23.0,23.0,105.99,1.16,523.50,1608.52,1608.52,1608.52,0.73,294601,14.0,14.0,14.0,1042.15,549.98,2732.59,2833.25,2833.25,2833.25,0.73008
1574899580,295994,29.0,29.0,29.0,0.57,0.43,0.83,3.44,3.44,3.44,0.73,294623,22.0,22.0,22.0,311.13,245.63,694.68,1175.45,1175.45,1175.45,0.73024
1574899581,296022,28.0,28.0,28.0,0.43,0.39,0.62,0.64,0.64,0.64,0.73,294647,24.0,24.0,24.0,571.49,395.31,1582.30,1732.25,1732.25,1732.25,0.73028
1574899582,296032,10.0,10.0,10.0,0.43,0.39,0.64,0.64,0.64,0.64,0.73,294665,18.0,18.0,18.0,436.52,417.33,722.47,903.35,903.35,903.35,0.73012
1574899583,296062,30.0,30.0,30.0,0.44,0.43,0.55,0.72,0.72,0.72,0.73,294686,21.0,21.0,21.0,497.29,389.02,997.72,1914.70,1914.70,1914.70,0.73015
1574899584,296110,48.0,48.0,48.0,0.48,0.44,0.77,1.13,1.13,1.13,0.73,294706,20.0,20.0,20.0,506.94,411.83,952.63,981.99,981.99,981.99,0.72805
1574899585,296124,14.0,14.0,14.0,0.39,0.37,0.44,0.60,0.60,0.60,0.73,294724,18.0,18.0,18.0,515.41,501.48,793.77,939.52,939.52,939.52,0.72776
1574899586,296130,6.0,6.0,6.0,0.50,0.41,0.69,0.69,0.69,0.69,0.73,294746,22.0,22.0,22.0,520.98,366.22,1416.63,1567.62,1567.62,1567.62,0.72779
1574899587,296139,9.0,9.0,9.0,0.40,0.39,0.53,0.53,0.53,0.53,0.73,294761,15.0,15.0,15.0,627.71,542.11,1201.67,1514.14,1514.14,1514.14,0.72781
1574899588,296154,15.0,15.0,15.0,0.51,0.42,0.49,2.06,2.06,2.06,0.73,294786,25.0,25.0,25.0,354.33,198.71,969.41,980.94,980.94,980.94,0.72665
1574899589,296158,4.0,4.0,4.0,0.61,0.56,0.89,0.89,0.89,0.89,0.73,294803,17.0,17.0,17.0,641.26,659.55,1378.88,1565.52,1565.52,1565.52,0.72667
1574899590,296175,17.0,17.0,17.0,0.47,0.46,0.63,0.80,0.80,0.80,0.73,294822,19.0,19.0,19.0,460.86,425.46,1135.61,1888.49,1888.49,1888.49,0.72670
1574899591,296181,6.0,6.0,6.0,0.47,0.43,0.68,0.68,0.68,0.68,0.73,294837,15.0,15.0,15.0,581.02,106.95,1335.89,1624.24,1624.24,1624.24,0.72672
1574899592,296193,12.0,12.0,12.0,0.49,0.47,0.58,0.77,0.77,0.77,0.73,294850,13.0,13.0,13.0,861.16,635.96,1680.87,1820.33,1820.33,1820.33,0.72673
1574899593,296236,43.0,43.0,43.0,0.48,0.44,0.70,1.13,1.13,1.13,0.73,294874,24.0,24.0,24.0,489.20,324.27,1166.02,2027.95,2027.95,2027.95,0.72677
1574899594,296236,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,294884,10.0,10.0,10.0,772.76,832.57,1443.89,1443.89,1443.89,1443.89,0.72678
1574899595,296260,24.0,24.0,24.0,0.45,0.44,0.71,0.75,0.75,0.75,0.73,294900,16.0,16.0,16.0,692.23,542.11,1157.63,1959.79,1959.79,1959.79,0.72680
1574899596,296283,23.0,23.0,23.0,0.40,0.35,0.61,0.62,0.62,0.62,0.73,294918,18.0,18.0,18.0,511.76,337.90,1179.65,1587.54,1587.54,1587.54,0.72684
1574899597,296283,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,294942,24.0,24.0,24.0,544.93,334.23,1379.93,2327.84,2327.84,2327.84,0.72685
1574899598,296301,18.0,18.0,18.0,3.59,0.44,3.69,53.67,53.67,53.67,0.73,294972,30.0,30.0,30.0,233.22,170.66,605.55,754.97,754.97,754.97,0.72674
1574899599,296322,21.0,21.0,21.0,0.45,0.41,0.62,0.78,0.78,0.78,0.73,294987,15.0,15.0,15.0,695.57,408.68,1552.94,1844.45,1844.45,1844.45,0.72677
1574899600,296327,5.0,5.0,5.0,0.59,0.53,0.93,0.93,0.93,0.93,0.73,295000,13.0,13.0,13.0,689.09,537.40,1768.95,1987.05,1987.05,1987.05,0.72678
1574899601,296327,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,295016,16.0,16.0,16.0,414.37,110.43,1092.62,1145.04,1145.04,1145.04,0.72684
1574899602,296327,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,295041,25.0,25.0,25.0,722.56,339.74,1922.04,1984.95,1984.95,1984.95,0.72685
1574899603,296334,7.0,7.0,7.0,1.04,0.65,3.74,3.74,3.74,3.74,0.73,295062,21.0,21.0,21.0,416.11,319.55,845.68,919.60,919.60,919.60,0.72666
1574899604,296355,21.0,21.0,21.0,0.43,0.42,0.56,0.67,0.67,0.67,0.73,295076,14.0,14.0,14.0,628.85,602.41,1243.61,1267.73,1267.73,1267.73,0.72673
1574899605,296375,20.0,20.0,20.0,0.49,0.44,0.75,0.93,0.93,0.93,0.73,295094,18.0,18.0,18.0,569.62,515.38,861.93,1805.65,1805.65,1805.65,0.72676
1574899606,296382,7.0,7.0,7.0,0.62,0.57,1.02,1.02,1.02,1.02,0.73,295102,8.0,8.0,8.0,539.35,327.16,1485.83,1485.83,1485.83,1485.83,0.72678
1574899607,296382,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,295116,14.0,14.0,14.0,615.92,199.62,2097.15,2336.23,2336.23,2336.23,0.72678
1574899608,296388,6.0,6.0,6.0,0.49,0.48,0.63,0.63,0.63,0.63,0.73,295135,19.0,19.0,19.0,720.82,320.86,2218.79,2455.76,2455.76,2455.76,0.72679
1574899609,296412,24.0,24.0,24.0,0.95,0.53,4.94,6.61,6.61,6.61,0.73,295155,20.0,20.0,20.0,672.13,552.60,1402.99,3267.36,3267.36,3267.36,0.72680
1574899610,296416,4.0,4.0,4.0,0.47,0.47,0.50,0.50,0.50,0.50,0.73,295169,14.0,14.0,14.0,434.63,356.52,911.74,1069.55,1069.55,1069.55,0.72695
1574899613,296464,17.0,17.0,17.0,0.51,0.47,0.72,0.88,0.88,0.88,0.73,295238,17.0,17.0,17.0,472.37,450.36,997.72,1434.45,1434.45,1434.45,0.72688
1574899614,296479,15.0,15.0,15.0,0.43,0.46,0.50,0.50,0.50,0.50,0.73,295259,21.0,21.0,21.0,587.39,311.95,1493.17,1583.35,1583.35,1583.35,0.72691
1574899615,296532,53.0,53.0,53.0,0.49,0.41,0.65,0.72,3.56,3.56,0.73,295278,19.0,19.0,19.0,589.74,416.28,1712.32,1885.34,1885.34,1885.34,0.72696
1574899616,296575,43.0,43.0,43.0,0.52,0.41,0.67,3.53,3.53,3.53,0.73,295297,19.0,19.0,19.0,575.36,581.96,905.97,1090.52,1090.52,1090.52,0.72734
1574899617,296604,29.0,29.0,29.0,0.46,0.43,0.64,0.85,0.85,0.85,0.73,295310,13.0,13.0,13.0,619.96,616.56,933.23,933.76,933.76,933.76,0.72699
1574899618,296615,11.0,11.0,11.0,0.58,0.39,0.84,1.87,1.87,1.87,0.73,295322,12.0,12.0,12.0,602.61,502.27,1499.46,1516.24,1516.24,1516.24,0.72701
1574899619,296635,20.0,20.0,20.0,0.44,0.41,0.58,0.59,0.59,0.59,0.73,295356,34.0,34.0,34.0,355.71,179.18,1110.44,1447.03,1447.03,1447.03,0.72708
1574899620,296640,5.0,5.0,5.0,0.42,0.39,0.51,0.51,0.51,0.51,0.73,295374,18.0,18.0,18.0,547.89,474.22,881.33,2292.19,2292.19,2292.19,0.72709
1574899621,296676,36.0,36.0,36.0,0.48,0.46,0.61,1.14,1.14,1.14,0.73,295395,21.0,21.0,21.0,599.74,486.01,1332.74,1621.10,1621.10,1621.10,0.72714
1574899622,296676,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,295416,21.0,21.0,21.0,483.22,419.95,971.51,1045.43,1045.43,1045.43,0.72740
1574899623,296698,22.0,22.0,22.0,0.49,0.48,0.66,0.82,0.82,0.82,0.73,295432,16.0,16.0,16.0,458.84,347.87,996.15,1107.30,1107.30,1107.30,0.72759
1574899624,296722,24.0,24.0,24.0,11.85,0.55,1.58,270.53,270.53,270.53,0.73,295455,23.0,23.0,23.0,505.48,567.80,1034.94,1155.53,1155.53,1155.53,0.72776
1574899625,296730,8.0,8.0,8.0,0.51,0.48,0.68,0.68,0.68,0.68,0.73,295467,12.0,12.0,12.0,678.09,670.04,932.71,1026.56,1026.56,1026.56,0.72818
1574899626,296759,29.0,29.0,29.0,4.96,0.52,4.38,122.49,122.49,122.49,0.73,295480,13.0,13.0,13.0,815.42,795.87,1288.70,1670.38,1670.38,1670.38,0.72821
