timestamp,098bf8ea1c5269231226736e9b16a635ca5d74bb,21289bad85773854de1abf2842e30613ec0458ec,2508bc72784db0cccfe2abaf21a2901348296118,3d59e284a2e85aed2ed60d4b3b94e3f28be56e9a,418cfc39112c46643489edbf49e4b72d3b9732fa,54ba643ef1116d7de67d918e35e22f494408dab7,6b8b348220e0880d2d4bb373cd58ac920cc08fa0,77fc3393c6c6e0a2487422886363667aee953244,7ce37b95947d27775788beaa9899ea94c888434c,830ca47eee5b372f4c0f1810ac25d7b4c687fbbf,87d2bad4e28fc42e03ceae8dc6e5675821d5aadd,9f265a994fb7af4353ae51805809499476e59ca6,c2883151d57d31a0bc12e0752fb5e8dc92a9c319,c8e285be7dac4c97654ab58d67840adbc9c69400,dd63669428e95c07519e072b058e775c54c5a688
1572500067,77,1.0000333016967773,186,9.6628e-05,70,68,75,180,74,71,78,73,182,71,179
1572500068,77,1.0000333016967773,186,0.000125784,70,68,75,180,74,71,78,73,182,71,179
1572500069,77,1.0000333016967773,186,9.9219e-05,70,68,75,180,74,71,78,73,182,71,179
1572500070,77,1.0000333016967773,186,9.644700000000001e-05,70,68,75,180,74,71,78,73,182,71,179
1572500071,77,1.0000333016967773,186,9.826700000000001e-05,70,68,75,180,74,71,78,73,182,71,179
1572500072,77,1.0000333016967773,186,0.002182864,70,68,75,180,74,71,78,73,182,71,179
1572500073,77,1.0000333016967773,186,9.383799999999999e-05,70,68,75,180,74,71,78,73,182,71,179
1572500074,77,1.0000333016967773,186,0.000122689,70,68,75,180,74,71,78,73,182,71,179
1572500075,77,1.0000333016967773,186,0.000123391,70,68,75,180,74,71,78,73,182,71,179
1572500076,77,1.0000333016967773,186,0.000126645,70,68,75,180,74,71,78,73,182,71,179
1572500077,77,1.0000333016967773,186,0.00013163200000000002,70,68,75,180,74,71,78,73,182,71,179
1572500078,85,1.0000333016967773,186,0.00010075799999999999,78,76,83,181,74,76,78,81,190,79,187
1572500079,85,1.0000333016967773,194,9.9655e-05,78,76,83,189,82,79,86,81,190,79,187
1572500080,85,1.0000333016967773,194,0.000122896,78,76,83,189,82,79,86,81,190,79,187
1572500081,85,1.0000333016967773,194,0.000140627,78,76,83,189,82,79,86,81,190,79,187
1572500082,85,1.0000333016967773,194,0.000107945,78,76,83,189,82,79,86,81,190,79,187
1572500083,85,1.0000333016967773,194,9.4411e-05,78,76,83,189,82,79,86,81,190,79,187
1572500084,85,1.0000333016967773,194,0.000107549,78,76,83,189,82,79,86,81,190,79,187
1572500085,85,1.0000333016967773,194,0.000100813,78,76,83,189,82,79,86,81,190,79,187
1572500086,85,1.0000333016967773,194,0.00010321299999999999,78,76,83,189,82,79,86,81,190,79,187
1572500087,85,1.0000333016967773,194,9.5979e-05,78,76,83,189,82,79,86,81,190,79,187
1572500088,85,1.0000333016967773,194,0.00010706600000000001,78,76,83,189,82,79,86,81,190,79,187
1572500089,85,1.0000333016967773,194,0.000104849,78,76,83,189,82,79,86,81,190,79,187
1572500090,85,1.0000333016967773,194,9.3831e-05,78,76,83,189,82,79,86,81,190,79,187
1572500091,85,1.0000333016967773,194,0.000115376,78,76,83,189,82,79,86,81,190,79,187
1572500092,85,1.0000333016967773,194,0.000110234,78,76,83,189,82,79,86,81,190,79,187
1572500093,85,1.0000333016967773,194,0.000128053,78,76,83,189,82,79,86,81,190,79,187
1572500094,85,1.0000333016967773,194,0.0001189,78,76,83,189,82,79,86,81,190,79,187
1572500095,85,1.0000333016967773,194,0.00010580000000000001,78,76,83,189,82,79,86,81,190,79,187
1572500096,85,1.0000333016967773,194,0.000152889,78,76,83,189,82,79,86,81,190,79,187
1572500097,85,1.0000333016967773,194,0.000129691,78,76,83,189,82,79,86,81,190,79,187
1572500098,85,1.0000333016967773,194,0.00010947200000000001,78,76,83,189,82,79,86,81,190,79,187
1572500099,85,1.0000333016967773,194,0.000121675,78,76,83,189,82,79,86,81,190,79,187
1572500100,85,1.0000333016967773,194,9.307799999999999e-05,78,76,83,189,82,79,86,81,190,79,187
1572500101,85,1.0000333016967773,194,0.000122293,78,76,83,189,82,79,86,81,190,79,187
1572500102,85,1.0000333016967773,194,0.00015518299999999998,78,76,83,189,82,79,86,81,190,79,187
1572500103,85,1.0000333016967773,194,0.002230362,78,76,83,189,82,79,86,81,190,79,187
1572500104,85,1.0000333016967773,194,0.000118512,78,76,83,189,82,79,86,81,190,79,187
1572500105,85,1.0000333016967773,195,0.00012471700000000002,78,76,83,189,83,80,87,81,190,79,187
1572500106,93,1.0000333016967773,203,0.000121115,86,84,91,197,91,88,95,89,198,87,195
1572500107,93,1.0000333016967773,203,0.000108126,86,84,91,197,91,88,95,89,198,87,195
1572500108,93,1.0000333016967773,203,9.0776e-05,86,84,91,197,91,88,95,89,198,87,195
1572500109,93,1.0000333016967773,203,0.00011092799999999999,86,84,91,197,91,88,95,89,198,87,195
1572500110,93,1.0000333016967773,203,0.000146909,86,84,91,197,91,88,95,89,198,87,195
1572500111,93,1.0000333016967773,203,0.00017469099999999998,86,84,91,197,91,88,95,89,198,87,195
1572500112,93,1.0000333016967773,203,0.000180415,86,84,91,197,91,88,95,89,198,87,195
1572500113,93,1.0000333016967773,203,0.00016602200000000002,86,84,91,197,91,88,95,89,198,87,195
1572500114,93,1.0000333016967773,203,9.3706e-05,86,84,91,197,91,88,95,89,198,87,195
1572500115,93,1.0000333016967773,203,0.000131695,86,84,91,197,91,88,95,89,198,87,195
1572500116,93,1.0000333016967773,203,0.00010842299999999999,86,84,91,197,91,88,95,89,198,87,195
1572500117,93,1.0000333016967773,203,9.5356e-05,86,84,91,197,91,88,95,89,198,87,195
1572500118,93,1.0000333016967773,203,9.403100000000001e-05,86,84,91,197,91,88,95,89,198,87,195
1572500119,93,1.0000333016967773,203,0.000119144,86,84,91,197,91,88,95,89,198,87,195
1572500120,93,1.0000333016967773,203,0.000130585,86,84,91,197,91,88,95,89,198,87,195
1572500121,93,1.0000333016967773,203,0.00010805600000000001,86,84,91,197,91,88,95,89,198,87,195
1572500122,93,1.0000333016967773,203,0.00015303299999999998,86,84,91,197,91,88,95,89,198,87,195
1572500123,93,1.0000333016967773,203,9.4899e-05,86,84,91,197,91,88,95,89,198,87,195
1572500124,93,1.0000333016967773,203,0.00010373,86,84,91,197,91,88,95,89,198,87,195
1572500125,93,1.0000333016967773,203,0.000143285,86,84,91,197,91,88,95,89,198,87,195
1572500126,93,1.0000333016967773,203,0.00015148,86,84,91,197,91,88,95,89,198,87,195
1572500127,93,1.0000333016967773,203,9.322700000000001e-05,86,84,91,197,91,88,95,89,198,87,195
1572500128,93,1.0000333016967773,203,0.00021400599999999998,86,84,91,197,91,88,95,89,198,87,195
1572500129,93,1.0000333016967773,203,0.000133835,86,84,91,197,91,88,95,89,198,87,195
1572500130,93,1.0000333016967773,203,0.000130849,86,84,91,197,91,88,95,89,198,87,195
1572500131,93,1.0000333016967773,203,0.00010297700000000001,86,84,91,197,91,88,95,89,198,87,195
1572500132,93,1.0000333016967773,203,9.244799999999999e-05,86,84,91,197,91,88,95,89,198,87,195
1572500133,101,1.0000333016967773,211,0.000137196,94,92,99,198,99,96,103,97,206,95,203
1572500134,101,1.0000333016967773,211,0.000161501,94,92,99,206,99,96,103,97,206,95,203
1572500135,101,1.0000333016967773,211,9.5144e-05,94,92,99,206,99,96,103,97,206,95,203
1572500136,101,1.0000333016967773,211,0.000121728,94,92,99,206,99,96,103,97,206,95,203
1572500137,101,1.0000333016967773,211,0.00017682,94,92,99,206,99,96,103,97,206,95,203
1572500138,101,1.0000333016967773,211,0.001533203,94,92,99,206,99,96,103,97,206,95,203
1572500139,101,1.0000333016967773,211,9.204700000000001e-05,94,92,99,206,99,96,103,97,206,95,203
1572500140,101,1.0000333016967773,211,0.00010930899999999999,94,92,99,206,99,96,103,97,206,95,203
1572500141,101,1.0000333016967773,211,0.003802683,94,92,99,206,99,96,103,97,206,95,203
1572500142,101,1.0000333016967773,211,0.000109636,94,92,99,206,99,96,103,97,206,95,203
1572500143,101,1.0000333016967773,211,9.544200000000001e-05,94,92,99,206,99,96,103,97,206,95,203
1572500144,101,1.0000333016967773,211,0.000102424,94,92,99,206,99,96,103,97,206,95,203
1572500145,101,1.0000333016967773,211,0.00012843700000000002,94,92,99,206,99,96,103,97,206,95,203
1572500146,101,1.0000333016967773,211,0.00010812,94,92,99,206,99,96,103,97,206,95,203
1572500147,101,1.0000333016967773,211,0.00011914799999999999,94,92,99,206,99,96,103,97,206,95,203
1572500148,101,1.0000333016967773,211,0.000114146,94,92,99,206,99,96,103,97,206,95,203
1572500149,101,1.0000333016967773,211,0.000114094,94,92,99,206,99,96,103,97,206,95,203
1572500150,101,1.0000333016967773,211,0.00010415600000000001,94,92,99,206,99,96,103,97,206,95,203
1572500151,101,1.0000333016967773,211,0.00012150299999999999,94,92,99,206,99,96,103,97,206,95,203
1572500152,101,1.0000333016967773,211,0.00012426,94,92,99,206,99,96,103,97,206,95,203
1572500153,101,1.0000333016967773,211,0.00014048200000000001,94,92,99,206,99,96,103,97,206,95,203
1572500154,101,1.0000333016967773,211,9.857899999999999e-05,94,92,99,206,99,96,103,97,206,95,203
1572500155,101,1.0000333016967773,211,0.00010535299999999999,94,92,99,206,99,96,103,97,206,95,203
1572500156,101,1.0000333016967773,211,0.000108595,94,92,99,206,99,96,103,97,206,95,203
1572500157,101,1.0000333016967773,211,0.000127638,94,92,99,206,99,96,103,97,206,95,203
1572500158,101,1.0000333016967773,211,0.00011368399999999999,94,92,99,206,99,96,103,97,206,95,203
1572500159,101,1.0000333016967773,211,0.000123662,94,92,99,206,99,96,103,97,206,95,203
1572500160,109,1.0000333016967773,219,0.000106336,102,101,108,206,107,104,111,105,214,104,212
1572500161,109,1.0000333016967773,219,0.00011405700000000001,102,101,108,214,107,104,111,105,214,104,212
1572500162,109,1.0000333016967773,219,0.000124568,102,101,108,214,107,104,111,105,214,104,212
1572500163,109,1.0000333016967773,219,0.000134804,102,101,108,214,107,104,111,105,214,104,212
1572500164,109,1.0000333016967773,219,0.00011028299999999999,102,101,108,214,107,104,111,105,214,104,212
1572500165,109,1.0000333016967773,219,0.000138198,102,101,108,214,107,104,111,105,214,104,212
1572500166,109,1.0000333016967773,219,0.000107165,102,101,108,214,107,104,111,105,214,104,212
1572500167,109,1.0000333016967773,219,0.000113802,102,101,108,214,107,104,111,105,214,104,212
1572500168,109,1.0000333016967773,219,0.000128105,102,101,108,214,107,104,111,105,214,104,212
1572500169,109,1.0000333016967773,219,0.001458704,102,101,108,214,107,104,111,105,214,104,212
1572500170,109,1.0000333016967773,219,0.0001088,102,101,108,214,107,104,111,105,214,104,212
1572500171,109,1.0000333016967773,219,0.000124836,102,101,108,214,107,104,111,105,214,104,212
1572500172,109,1.0000333016967773,219,0.00010007200000000001,102,101,108,214,107,104,111,105,214,104,212
1572500173,109,1.0000333016967773,219,0.000132355,102,101,108,214,107,104,111,105,214,104,212
1572500174,109,1.0000333016967773,219,0.000120603,102,101,108,214,107,104,111,105,214,104,212
1572500175,109,1.0000333016967773,219,0.000161475,102,101,108,214,107,104,111,105,214,104,212
1572500176,109,1.0000333016967773,219,0.00011884700000000001,102,101,108,214,107,104,111,105,214,104,212
1572500177,109,1.0000333016967773,219,9.3745e-05,102,101,108,214,107,104,111,105,214,104,212
1572500178,109,1.0000333016967773,219,9.9223e-05,102,101,108,214,107,104,111,105,214,104,212
1572500179,109,1.0000333016967773,219,0.00013648799999999998,102,101,108,214,107,104,111,105,214,104,212
1572500180,109,1.0000333016967773,219,0.000145064,102,101,108,214,107,104,111,105,214,104,212
1572500181,109,1.0000333016967773,219,0.00014481,102,101,108,214,107,104,111,105,214,104,212
1572500182,109,1.0000333016967773,219,0.00017345700000000002,102,101,108,214,107,104,111,105,214,104,212
1572500183,109,1.0000333016967773,219,0.000104495,102,101,108,214,107,104,111,105,214,104,212
1572500184,109,1.0000333016967773,219,0.000125903,102,101,108,214,107,104,111,105,214,104,212
1572500185,109,1.0000333016967773,219,0.000103022,102,101,108,214,107,104,111,105,214,104,212
1572500186,109,1.0000333016967773,219,0.00011956,102,101,108,214,107,104,111,105,214,104,212
1572500187,109,1.0000333016967773,219,0.000116099,102,101,108,214,107,104,111,105,214,104,212
1572500188,117,1.0000333016967773,227,0.000139654,110,109,116,217,115,112,119,113,222,112,220
1572500189,117,1.0000333016967773,227,0.00012889799999999998,110,109,116,223,115,112,119,113,222,112,220
1572500190,117,1.0000333016967773,227,9.059899999999999e-05,110,109,116,223,115,112,119,113,222,112,220
1572500191,117,1.0000333016967773,227,8.6502e-05,110,109,116,223,115,112,119,113,222,112,220
1572500192,117,1.0000333016967773,227,0.000147956,110,109,116,223,115,112,119,113,222,112,220
1572500193,117,1.0000333016967773,227,0.000109564,110,109,116,223,115,112,119,113,222,112,220
1572500194,117,1.0000333016967773,227,0.000114874,110,109,116,223,115,112,119,113,222,112,220
1572500195,117,1.0000333016967773,227,0.0015654629999999998,110,109,116,223,115,112,119,113,222,112,220
1572500196,117,1.0000333016967773,227,0.00012852799999999999,110,109,116,223,115,112,119,113,222,112,220
1572500197,117,1.0000333016967773,227,9.2212e-05,110,109,116,223,115,112,119,113,222,112,220
1572500198,117,1.0000333016967773,227,0.000128368,110,109,116,223,115,112,119,113,222,112,220
1572500199,117,1.0000333016967773,227,0.00012341200000000002,110,109,116,223,115,112,119,113,222,112,220
1572500200,117,1.0000333016967773,227,0.000123175,110,109,116,223,115,112,119,113,222,112,220
1572500201,117,1.0000333016967773,227,0.000133711,110,109,116,223,115,112,119,113,222,112,220
1572500202,117,1.0000333016967773,227,0.000128142,110,109,116,223,115,112,119,113,222,112,220
1572500203,117,1.0000333016967773,227,0.000126609,110,109,116,223,115,112,119,113,222,112,220
1572500204,117,1.0000333016967773,227,0.000130517,110,109,116,223,115,112,119,113,222,112,220
1572500205,117,1.0000333016967773,227,9.7808e-05,110,109,116,223,115,112,119,113,222,112,220
1572500206,117,1.0000333016967773,227,0.0001314,110,109,116,223,115,112,119,113,222,112,220
1572500207,117,1.0000333016967773,227,0.000101441,110,109,116,223,115,112,119,113,222,112,220
1572500208,117,1.0000333016967773,227,9.960200000000001e-05,110,109,116,223,115,112,119,113,222,112,220
1572500209,117,1.0000333016967773,227,0.00012125100000000001,110,109,116,223,115,112,119,113,222,112,220
1572500210,117,1.0000333016967773,227,9.8223e-05,110,109,116,223,115,112,119,113,222,112,220
1572500211,117,1.0000333016967773,227,0.000121313,110,109,116,223,115,112,119,113,222,112,220
1572500212,117,1.0000333016967773,227,0.00011261100000000001,110,109,116,223,115,112,119,113,222,112,220
1572500213,117,1.0000333016967773,227,0.000100295,110,109,116,223,115,112,119,113,222,112,220
1572500214,117,1.0000333016967773,227,0.000158737,110,109,116,223,115,112,119,113,222,112,220
1572500215,117,1.0000333016967773,228,0.000127931,110,117,124,223,116,113,120,113,222,120,228
1572500216,125,1.0000333016967773,236,0.000114215,118,117,124,231,124,121,128,121,230,120,228
1572500217,125,1.0000333016967773,236,9.514e-05,118,117,124,231,124,121,128,121,230,120,228
1572500218,125,1.0000333016967773,236,0.000124347,118,117,124,231,124,121,128,121,230,120,228
1572500219,125,1.0000333016967773,236,0.000144089,118,117,124,231,124,121,128,121,230,120,228
1572500220,125,1.0000333016967773,236,0.000122285,118,117,124,231,124,121,128,121,230,120,228
1572500221,125,1.0000333016967773,236,0.000112032,118,117,124,231,124,121,128,121,230,120,228
1572500222,125,1.0000333016967773,236,9.2883e-05,118,117,124,231,124,121,128,121,230,120,228
1572500223,125,1.0000333016967773,236,0.00012413799999999998,118,117,124,231,124,121,128,121,230,120,228
1572500224,125,1.0000333016967773,236,0.000125383,118,117,124,231,124,121,128,121,230,120,228
1572500225,125,1.0000333016967773,236,0.000133688,118,117,124,231,124,121,128,121,230,120,228
1572500226,125,1.0000333016967773,236,0.00010644,118,117,124,231,124,121,128,121,230,120,228
1572500227,125,1.0000333016967773,236,9.3315e-05,118,117,124,231,124,121,128,121,230,120,228
1572500228,125,1.0000333016967773,236,0.000118244,118,117,124,231,124,121,128,121,230,120,228
1572500229,125,1.0000333016967773,236,0.00010781,118,117,124,231,124,121,128,121,230,120,228
1572500230,125,1.0000333016967773,236,0.000126296,118,117,124,231,124,121,128,121,230,120,228
1572500231,125,1.0000333016967773,236,0.000124146,118,117,124,231,124,121,128,121,230,120,228
1572500232,125,1.0000333016967773,236,0.001568736,118,117,124,231,124,121,128,121,230,120,228
1572500233,125,1.0000333016967773,236,0.00012041100000000001,118,117,124,231,124,121,128,121,230,120,228
1572500234,125,1.0000333016967773,236,9.3668e-05,118,117,124,231,124,121,128,121,230,120,228
1572500235,125,1.0000333016967773,236,0.0016301120000000002,118,117,124,231,124,121,128,121,230,120,228
1572500236,125,1.0000333016967773,236,0.00013307,118,117,124,231,124,121,128,121,230,120,228
1572500237,125,1.0000333016967773,236,0.000103795,118,117,124,231,124,121,128,121,230,120,228
1572500238,125,1.0000333016967773,236,0.000107001,118,117,124,231,124,121,128,121,230,120,228
1572500239,125,1.0000333016967773,236,0.00146877,118,117,124,231,124,121,128,121,230,120,228
1572500240,125,1.0000333016967773,236,9.6632e-05,118,117,124,231,124,121,128,121,230,120,228
1572500241,125,1.0000333016967773,236,9.4325e-05,118,117,124,231,124,121,128,121,230,120,228
1572500242,125,1.0000333016967773,236,0.00011535,118,117,124,231,124,121,128,121,230,120,228
1572500243,125,1.0000333016967773,236,0.00015842799999999998,118,117,124,231,124,121,128,121,230,120,228
1572500244,125,1.0000333016967773,236,0.000104467,118,117,124,231,124,121,128,121,230,120,228
1572500245,125,1.0000333016967773,236,0.00010449399999999999,118,117,124,231,124,121,128,121,230,120,228
1572500246,125,1.0000333016967773,236,0.000127148,118,117,124,231,124,121,128,121,230,120,228
1572500247,125,1.0000333016967773,236,0.000112871,118,117,124,231,124,121,128,121,230,120,228
1572500248,125,1.0000333016967773,236,9.525399999999999e-05,118,117,124,231,124,121,128,121,230,120,228
1572500249,125,1.0000333016967773,236,0.000136072,118,117,124,231,124,121,128,121,230,120,228
1572500250,125,1.0000333016967773,236,0.000118059,118,117,124,231,124,121,128,121,230,120,228
1572500251,125,1.0000333016967773,236,0.000107078,118,117,124,231,124,121,128,121,230,120,228
1572500252,125,1.0000333016967773,236,0.000160011,118,117,124,231,124,121,128,121,230,120,228
1572500253,125,1.0000333016967773,236,0.000118483,118,117,124,231,124,121,128,121,230,120,228
1572500254,125,1.0000333016967773,236,9.4312e-05,118,117,124,231,124,121,128,121,230,120,228
1572500255,125,1.0000333016967773,236,0.00010039,118,117,124,231,124,121,128,121,230,120,228
1572500256,125,1.0000333016967773,236,0.000108597,118,117,124,231,124,121,128,121,230,120,228
1572500257,125,1.0000333016967773,236,0.00010207200000000001,118,117,124,231,124,121,128,121,230,120,228
1572500258,125,1.0000333016967773,236,0.000156377,118,117,124,231,124,121,128,121,230,120,228
1572500259,125,1.0000333016967773,236,0.000122721,118,117,124,231,124,121,128,121,230,120,228
1572500260,125,1.0000333016967773,236,0.000106892,118,117,124,231,124,121,128,121,230,120,228
1572500261,125,1.0000332967681884,236,0.000134618,118,117,124,231,124,121,128,121,230,120,228
1572500262,125,1.0000332967681884,236,0.00011464,118,117,124,231,124,121,128,121,230,120,228
1572500263,125,1.0000332967681884,236,0.000106666,118,117,124,231,124,121,128,121,230,120,228
1572500264,125,1.0000332967681884,236,0.000116971,118,117,124,231,124,121,128,121,230,120,228
1572500265,125,1.0000332967681884,236,0.00016897,118,117,124,231,124,121,128,121,230,120,228
1572500266,125,1.0000332967681884,236,0.00013608,118,117,124,231,124,121,128,121,230,120,228
1572500267,125,1.0000332967681884,236,0.00010609999999999999,118,117,124,231,124,121,128,121,230,120,228
1572500268,125,1.0000332967681884,236,0.00011732700000000001,118,117,124,231,124,121,128,121,230,120,228
1572500269,125,1.0000332967681884,236,0.000142946,118,117,124,231,124,121,128,121,230,120,228
1572500270,125,1.0000332967681884,236,0.000106217,118,117,124,231,124,121,128,121,230,120,228
1572500271,125,1.0000332967681884,236,0.00012896700000000001,118,117,124,231,124,121,128,121,230,120,228
1572500272,125,1.0000332967681884,236,0.00016680299999999998,118,117,124,231,124,121,128,121,230,120,228
1572500273,125,1.0000332967681884,236,0.000138599,118,117,124,231,124,121,128,121,230,120,228
1572500274,125,1.0000332967681884,236,0.00011384,118,117,124,231,124,121,128,121,230,120,228
1572500275,125,1.0000332967681884,236,0.00021124299999999998,118,117,124,231,124,121,128,121,230,120,228
1572500276,125,1.0000332967681884,236,0.000120156,118,117,124,231,124,121,128,121,230,120,228
1572500277,125,1.0000332967681884,236,0.000148348,118,117,124,231,124,121,128,121,230,120,228
1572500278,125,1.0000332967681884,236,0.000104756,118,117,124,231,124,121,128,121,230,120,228
1572500279,125,1.0000332967681884,236,0.000126412,118,117,124,231,124,121,128,121,230,120,228
1572500280,125,1.0000332967681884,236,0.000138649,118,117,124,231,124,121,128,121,230,120,228
1572500281,125,1.0000332967681884,236,0.00011536200000000001,118,117,124,231,124,121,128,121,230,120,228
1572500282,125,1.0000332967681884,236,0.000117845,118,117,124,231,124,121,128,121,230,120,228
1572500283,125,1.0000332967681884,236,0.0001087,118,117,124,231,124,121,128,121,230,120,228
1572500284,125,1.0000332967681884,236,0.000117625,118,117,124,231,124,121,128,121,230,120,228
1572500285,125,1.0000332967681884,236,0.000129256,118,117,124,231,124,121,128,121,230,120,228
1572500286,125,1.0000332967681884,236,0.003084575,118,117,124,231,124,121,128,121,230,120,228
1572500287,125,1.0000332967681884,236,0.00011944,118,117,124,231,124,121,128,121,230,120,228
1572500288,125,1.0000332967681884,236,0.000129831,118,117,124,231,124,121,128,121,230,120,228
1572500289,125,1.0000332967681884,236,0.000132426,118,117,124,231,124,121,128,121,230,120,228
1572500290,125,1.0000332967681884,236,0.000118355,118,117,124,231,124,121,128,121,230,120,228
1572500291,125,1.0000332967681884,236,0.00014973700000000002,118,117,124,231,124,121,128,121,230,120,228
1572500292,125,1.0000332967681884,236,0.00012320200000000002,118,117,124,231,124,121,128,121,230,120,228
1572500293,125,1.0000332967681884,236,0.000125096,118,117,124,231,124,121,128,121,230,120,228
1572500294,125,1.0000332967681884,236,0.000179512,118,117,124,231,124,121,128,121,230,120,228
1572500295,125,1.0000332967681884,236,0.000128496,118,117,124,231,124,121,128,121,230,120,228
1572500296,125,1.0000332967681884,236,0.000102944,118,117,124,231,124,121,128,121,230,120,228
1572500297,125,1.0000332967681884,236,9.9651e-05,118,117,124,231,124,121,128,121,230,120,228
1572500298,125,1.0000332967681884,236,0.000120425,118,117,124,231,124,121,128,121,230,120,228
1572500299,125,1.0000332967681884,236,0.000119777,118,117,124,231,124,121,128,121,230,120,228
1572500300,125,1.0000332967681884,236,0.002226405,118,117,124,231,124,121,128,121,230,120,228
1572500301,125,1.0000332967681884,236,0.00011211399999999999,118,117,124,231,124,121,128,121,230,120,228
1572500302,125,1.0000332967681884,236,0.000135302,118,117,124,231,124,121,128,121,230,120,228
1572500303,125,1.0000332967681884,236,9.703399999999999e-05,118,117,124,231,124,121,128,121,230,120,228
1572500304,125,1.0000332967681884,236,0.000104451,118,117,124,231,124,121,128,121,230,120,228
1572500305,125,1.0000332967681884,236,9.345e-05,118,117,124,231,124,121,128,121,230,120,228
1572500306,125,1.0000332967681884,236,0.00015267,118,117,124,231,124,121,128,121,230,120,228
1572500307,125,1.0000332967681884,236,0.002361782,118,117,124,231,124,121,128,121,230,120,228
1572500308,125,1.0000332967681884,236,0.000130343,118,117,124,231,124,121,128,121,230,120,228
1572500309,125,1.0000332967681884,236,0.000121786,118,117,124,231,124,121,128,121,230,120,228
1572500310,125,1.0000332967681884,236,9.981399999999999e-05,118,117,124,231,124,121,128,121,230,120,228
1572500311,125,1.0000332967681884,236,0.000100465,118,117,124,231,124,121,128,121,230,120,228
1572500312,125,1.0000332967681884,236,0.00012209799999999998,118,117,124,231,124,121,128,121,230,120,228
1572500313,125,1.0000332967681884,236,0.00012005200000000001,118,117,124,231,124,121,128,121,230,120,228
1572500314,125,1.0000332967681884,236,0.000128078,118,117,124,231,124,121,128,121,230,120,228
1572500315,125,1.0000332967681884,236,9.9199e-05,118,117,124,231,124,121,128,121,230,120,228
1572500316,125,1.0000332967681884,236,0.00010114,118,117,124,231,124,121,128,121,230,120,228
1572500317,125,1.0000332967681884,236,0.00012458600000000002,118,117,124,231,124,121,128,121,230,120,228
1572500318,125,1.0000332967681884,236,0.000121515,118,117,124,231,124,121,128,121,230,120,228
1572500319,125,1.0000332967681884,236,0.000109484,118,117,124,231,124,121,128,121,230,120,228
1572500320,125,1.0000332967681884,236,0.000135467,118,117,124,231,124,121,128,121,230,120,228
1572500321,125,1.0000332967681884,236,0.000108835,118,117,124,231,124,121,128,121,230,120,228
1572500322,125,1.0000332967681884,236,0.000147895,118,117,124,231,124,121,128,121,230,120,228
1572500323,125,1.0000332967681884,236,0.001487477,118,117,124,231,124,121,128,121,230,120,228
1572500324,125,1.0000332967681884,236,0.001576264,118,117,124,231,124,121,128,121,230,120,228
1572500325,125,1.0000332967681884,236,0.00010447700000000001,118,117,124,231,124,121,128,121,230,120,228
1572500326,125,1.0000332967681884,236,0.000112313,118,117,124,231,124,121,128,121,230,120,228
1572500327,125,1.0000332967681884,236,9.2032e-05,118,117,124,231,124,121,128,121,230,120,228
1572500328,125,1.0000332967681884,236,0.000115725,118,117,124,231,124,121,128,121,230,120,228
1572500329,125,1.0000332967681884,236,9.8516e-05,118,117,124,231,124,121,128,121,230,120,228
1572500330,125,1.0000332967681884,236,0.000105802,118,117,124,231,124,121,128,121,230,120,228
1572500331,125,1.0000332967681884,236,0.00010907399999999999,118,117,124,231,124,121,128,121,230,120,228
1572500332,125,1.0000332967681884,236,0.000147808,118,117,124,231,124,121,128,121,230,120,228
1572500333,125,1.0000332967681884,236,0.00015428299999999999,118,117,124,231,124,121,128,121,230,120,228
1572500334,125,1.0000332967681884,236,0.000250134,118,117,124,231,124,121,128,121,230,120,228
1572500335,125,1.0000332967681884,236,0.00012026200000000001,118,117,124,231,124,121,128,121,230,120,228
1572500336,125,1.0000332967681884,236,0.000111975,118,117,124,231,124,121,128,121,230,120,228
1572500337,125,1.0000332967681884,236,0.000135554,118,117,124,231,124,121,128,121,230,120,228
1572500338,125,1.0000332967681884,236,0.000141044,118,117,124,231,124,121,128,121,230,120,228
1572500339,125,1.0000332967681884,236,0.000135138,118,117,124,231,124,121,128,121,230,120,228
1572500340,125,1.0000332967681884,236,9.878e-05,118,117,124,231,124,121,128,121,230,120,228
1572500341,125,1.0000332967681884,236,0.000114818,118,117,124,231,124,121,128,121,230,120,228
1572500342,125,1.0000332967681884,236,0.000135888,118,117,124,231,124,121,128,121,230,120,228
1572500343,125,1.0000332967681884,236,0.00014241,118,117,124,231,124,121,128,121,230,120,228
1572500344,125,1.0000332967681884,236,0.000136979,118,117,124,231,124,121,128,121,230,120,228
1572500345,125,1.0000332967681884,236,0.000121496,118,117,124,231,124,121,128,121,230,120,228
1572500346,125,1.0000332967681884,236,9.8656e-05,118,117,124,231,124,121,128,121,230,120,228
1572500347,125,1.0000332967681884,236,9.308399999999999e-05,118,117,124,231,124,121,128,121,230,120,228
1572500348,125,1.0000332967681884,236,0.000127335,118,117,124,231,124,121,128,121,230,120,228
1572500349,125,1.0000332967681884,236,0.00011397,118,117,124,231,124,121,128,121,230,120,228
1572500350,125,1.0000332967681884,236,0.002228739,118,117,124,231,124,121,128,121,230,120,228
1572500351,125,1.0000332967681884,236,0.000123597,118,117,124,231,124,121,128,121,230,120,228
1572500352,125,1.0000332967681884,236,0.00012430200000000002,118,117,124,231,124,121,128,121,230,120,228
1572500353,125,1.0000332967681884,236,0.000141653,118,117,124,231,124,121,128,121,230,120,228
